ts,run_id,event,strategy,asset,slug,left_s,bn_px,up_ask,up_bid,up_spread,up_bid_sz,up_ask_sz,up_n_bids,up_n_asks,up_age_ms,dn_ask,dn_bid,dn_spread,dn_bid_sz,dn_ask_sz,dn_n_bids,dn_n_asks,dn_age_ms,fill_up,fill_dn,cost_up,cost_dn,dump_side,dump_px,dump_bid,dump_bid_src,dump_rec,cl_open,cl_close,cl_delta_pct,settle_dir,settle_src,clob_up_bid,clob_dn_bid,entry_fees,dump_fee,pnl,cum_pnl,cap,w,l,flags,
2026-03-09T05:59:31.860335869+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773035700,29,84.25,,,,,,,,,,,,,14,,76,22,,,,,UP,0.5,0.76,REAL,5.0916,84.24,84.23,-0.0086,,,,,,,,,,,,,MAKER_FILL
2026-03-09T05:59:31.860451874+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773035700,29,2010.28,,,,,,,,,,,,,16.5,,51,48,,,,,UP,0.5,0.51,REAL,5.1975,2010.04,2009.75,-0.0146,,,,,,,,,,,,,MAKER_FILL
2026-03-09T05:59:32.700783034+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773035700,28,2010.28,,,,,,,,,,,,,2.1,,49,50,,,,,DN,0.49,0.49,REAL,4.6139,2009.53,2009.99,0.0225,,,,,,,,,,,,,MAKER_FILL
2026-03-09T05:59:33.863221123+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773035700,27,67900.87,,,,,,,,,,,,,1416.7,,3,96,,,,,DN,0.029,0.03,REAL,0.2783,67833.18,67885.77,0.0775,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T05:59:33.863284649+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773035700,27,1.35,,,,,,,,,,,,,931,,1,98,,,,,DN,0.01,0.01,REAL,0.1018,1.35,1.35,0.136,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T05:59:34.048099942+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773035700,26,67916.03,,,,,,,,,,,,,618.6,,3,96,,,,,DN,0.029,0.03,REAL,0.2783,67847.45,67886.61,0.0577,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T05:59:34.048190409+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773035700,26,1.36,,,,,,,,,,,,,926,,1,98,,,,,DN,0.01,0.01,REAL,0.104,1.35,1.35,0.0926,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:00:00.053788510+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773035700,0,67911.16,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,67847.45,67896.37,0.0721,UP,CL,0.99,0,0.3088,0.0169,0.136,224.8818,324.8818,241,140,,,
2026-03-09T06:00:00.053900069+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773035700,0,84.27,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.5,,,84.24,84.25,0.0145,UP,CL,0.99,0,0.3088,0.15,4.5231,229.2689,329.2689,241,140,,,
2026-03-09T06:00:00.053939107+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773035700,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1.35,1.35,0.0606,UP,CL,0.99,0,0.3087,0.0064,-0.795,223.9508,323.9508,240,141,,,
2026-03-09T06:00:00.053978297+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773035700,0,2010.6,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.5,,,2010.04,2010.22,0.009,UP,CL,0.99,0,0.3087,0.1471,4.6472,229.393,329.393,241,140,,,
2026-03-09T06:00:01.034341539+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773035700,0,67921.06,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,67833.18,67897.83,0.0953,UP,CL,0.99,0,0.3088,0.0169,0.136,248.9054,348.9054,269,140,,,
2026-03-09T06:00:01.034440037+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773035700,0,1.36,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1.35,1.35,0.1055,UP,CL,0.99,0,0.3088,0.0063,-0.6163,248.1532,348.1532,268,141,,,
2026-03-09T06:00:01.034469772+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773035700,0,2011.04,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.49,,,2009.53,2010.22,0.0342,UP,CL,0.99,0,0.3087,0.1471,4.5531,253.3226,353.3226,269,140,,,
2026-03-09T06:00:01.034498255+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773035700,0,84.3,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.23,,,84.22,84.25,0.0409,UP,CL,0.99,0,0.3056,0.1042,1.9392,250.7086,350.7086,269,140,,,
2026-03-09T06:00:10.491228587+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773036000,290,84.3,0.53,0.52,0.01,8,35,52,46,0,0.48,0.47,0.01,35,8,46,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:10.491340026+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773036000,290,1.35,0.52,0.51,0.01,17.5,14,51,48,0,0.49,0.48,0.01,14,17.5,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:10.546351382+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773036000,290,67914.87,0.49,0.47,0.02,89,23.6,47,51,0,0.53,0.51,0.02,23.6,89,51,47,0,0.491,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:10.546513266+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773036000,290,84.3,0.53,0.52,0.01,8,74.6,52,46,0,0.48,0.47,0.01,74.6,8,46,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:10.546600017+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773036000,290,1.35,0.52,0.51,0.01,17.5,14,51,48,0,0.49,0.48,0.01,14,17.5,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:11.525858022+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773036000,289,67896.71,0.49,0.47,0.02,73.1,402,47,51,0,0.53,0.51,0.02,402,73.1,51,47,0,0.491,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:12.561361055+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773036000,288,2010.9,0.5,0.49,0.01,50,18,49,50,0,0.51,0.5,0.01,18,50,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:00:12.616089244+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773036000,288,2010.9,0.5,0.49,0.01,50,378,49,50,0,0.51,0.5,0.01,378,50,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:04:31.844369365+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773036000,29,1.36,,,,,,,,,,,,,25,,32,65,,,,,DN,0.23,0.33,REAL,2.3422,1.35,1.36,0.0582,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:04:32.061277892+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773036000,28,1.36,,,,,,,,,,,,,39,,32,65,,,,,DN,0.25,0.33,REAL,2.5458,1.35,1.36,0.0582,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:04:33.095424877+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773036000,27,2007.39,,,,,,,,,,,,,604.9,,1,98,,,,,UP,0.01,0.01,REAL,0.0998,2010.15,2007.52,-0.1312,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:04:33.095564448+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773036000,27,67769.98,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,1.0081,67896.78,67776.7,-0.1768,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-09T06:04:33.095633743+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773036000,27,84.2,,,,,,,,,,,,,41.8,,5,94,,,,,UP,0.049,0.05,REAL,0.4614,84.25,84.22,-0.0321,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:04:33.914709756+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773036000,27,67769.97,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,1.0081,67896.78,67770.2,-0.1864,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-09T06:04:33.914848916+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773036000,27,2007.38,,,,,,,,,,,,,0,,0,99,,,,,UP,0.199,0.2,EST,1.986,2010.15,2007.28,-0.1429,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-09T06:04:33.914906934+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773036000,27,84.2,,,,,,,,,,,,,126.6,,5,94,,,,,UP,0.049,0.05,REAL,0.4614,84.25,84.21,-0.0511,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:05:00.168335889+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773036000,0,67769.13,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.099,,,67896.78,67752.93,-0.2119,DOWN,CL,0,0.99,0.3056,0.0568,0.0619,254.8434,354.8434,272,141,,,
2026-03-09T06:05:00.168524493+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773036000,0,2006.44,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.199,,,2010.15,2005.87,-0.2133,DOWN,CL,0,0.99,0.3087,0.0994,1.3626,256.144,356.144,272,141,,,
2026-03-09T06:05:00.168619727+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773036000,0,84.17,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.049,,,84.25,84.16,-0.1106,DOWN,CL,0,0.99,0.3087,0.0274,0.5202,255.3017,355.3017,272,141,,,
2026-03-09T06:05:00.168733057+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773036000,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.23,,,1.35,1.35,0.0003,UP,CL,0.01,0.78,0.3088,0.1127,1.5176,256.299,356.299,272,141,CL_CLOB_SPLIT,,
2026-03-09T06:05:00.321292254+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773036000,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.25,,,1.35,1.35,-0.0005,DOWN,CL,0.01,0.6,0.3088,0.1125,2.1613,235.4183,335.4183,244,141,,,
2026-03-09T06:05:00.321412446+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773036000,0,2006.44,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,2010.15,2006.05,-0.2042,DOWN,CL,0,0.99,0.3087,0.0062,-0.4304,232.8266,332.8266,243,142,,,
2026-03-09T06:05:00.321472716+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773036000,0,67769.13,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.099,,,67896.78,67757.92,-0.2045,DOWN,CL,0,0.99,0.3056,0.0568,0.0619,233.319,333.319,244,141,,,
2026-03-09T06:05:00.321533909+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773036000,0,84.17,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.049,,,84.25,84.16,-0.112,DOWN,CL,0,0.99,0.3087,0.0274,0.5202,233.7773,333.7773,244,141,,,
2026-03-09T06:05:10.795460181+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773036300,290,2006.25,0.48,0.47,0.01,60,28.9,47,52,0,0.53,0.52,0.01,28.9,60,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:05:12.731352892+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773036300,288,67758.16,0.48,0.47,0.01,21.5,420.8,47,52,0,0.53,0.52,0.01,420.8,21.5,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:05:12.860878588+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773036300,288,67758.16,0.48,0.47,0.01,31.6,404.8,47,52,0,0.53,0.52,0.01,404.8,31.6,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:05:13.763262555+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773036300,287,2006.51,0.5,0.48,0.02,5,143.7,48,50,0,0.52,0.5,0.02,143.7,5,50,48,0,0.501,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:05:16.868967036+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773036300,284,84.16,0.48,0.47,0.01,7,52.9,47,52,0,0.53,0.52,0.01,52.9,7,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:09:33.209820420+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773036300,27,2004.4,,,,,,,,,,,,,352.4,,3,96,,,,,UP,0.029,0.03,REAL,0.3015,2005.74,2004.25,-0.0743,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:09:33.209931537+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773036300,27,67636.35,,,,,,,,,,,,,0,,0,119,,,,,UP,0.099,0.1,EST,1.0291,67752.27,67624.57,-0.1885,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-09T06:09:34.002363909+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773036300,26,67633.77,,,,,,,,,,,,,0,,0,119,,,,,UP,0.099,0.1,EST,1.0291,67752.7,67622.63,-0.192,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-09T06:09:34.002462997+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773036300,26,83.99,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,1.0291,84.16,83.98,-0.208,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-09T06:09:34.002505091+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773036300,26,2004.4,,,,,,,,,,,,,329.5,,3,96,,,,,UP,0.029,0.03,REAL,0.2894,2005.82,2004.14,-0.0839,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:10:00.170341579+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773036300,0,67641.87,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,67752.7,67631.89,-0.1783,DOWN,CL,0,0.999,0.3087,0.058,0.0786,258.3224,358.3224,276,141,,,
2026-03-09T06:10:00.170460609+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773036300,0,84.01,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,84.16,84.01,-0.176,DOWN,CL,0,0.99,0.3087,0.058,0.0786,258.3224,358.3224,276,141,,,
2026-03-09T06:10:00.170522091+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773036300,0,2004.87,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.029,,,2005.82,2004.59,-0.0613,DOWN,CL,0,0.99,0.3056,0.0176,-0.4368,257.807,357.807,275,142,,,
2026-03-09T06:10:00.307963656+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773036300,0,2004.87,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,2005.74,2004.59,-0.0574,DOWN,CL,0,0.99,0.3087,0.0183,-0.6094,234.9607,334.9607,246,143,,,
2026-03-09T06:10:00.308136617+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773036300,0,67641.87,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,67752.27,67631.89,-0.1777,DOWN,CL,0,0.999,0.3087,0.058,0.0786,235.6487,335.6487,247,142,,,
2026-03-09T06:10:10.680680068+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773036600,290,84.01,0.48,0.47,0.01,25,24,47,52,0,0.53,0.52,0.01,24,25,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:10:10.800975473+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773036600,290,84.01,0.48,0.47,0.01,25,59.7,47,52,0,0.53,0.52,0.01,59.7,25,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:10:11.717733469+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773036600,289,67640.2,0.52,0.48,0.04,223.5,24,48,48,0,0.52,0.48,0.04,24,223.5,48,48,0,0.521,0.521,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-09T06:10:11.717860621+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773036600,289,2005.36,0.53,0.52,0.01,82,342.4,52,47,0,0.48,0.47,0.01,342.4,82,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:10:11.949112387+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773036600,289,67640.2,0.53,0.51,0.02,5,179.3,49,47,0,0.49,0.47,0.02,179.3,5,47,49,0,0.531,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:10:11.949202664+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773036600,289,2005.36,0.53,0.52,0.01,88,342.4,52,47,0,0.48,0.47,0.01,342.4,88,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:14:31.053949570+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773036600,29,67643,,,,,,,,,,,,,15,,45,52,,,,,DN,0.38,0.46,REAL,3.8697,67631.18,67637.34,0.0091,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:14:31.470489281+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773036600,29,67643,,,,,,,,,,,,,688.6,,47,52,,,,,DN,0.41,0.47,REAL,3.9347,67631.18,67637.15,0.0088,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:14:32.512535963+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773036600,28,84.01,,,,,,,,,,,,,8,,38,60,,,,,UP,0.38,0.38,REAL,3.9501,84,83.99,-0.0152,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:14:33.236343353+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773036600,27,84.01,,,,,,,,,,,,,8,,39,60,,,,,UP,0.39,0.39,REAL,4.0541,84.01,83.99,-0.0236,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:14:33.236471907+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773036600,27,2006.97,,,,,,,,,,,,,37.5,,3,96,,,,,DN,0.029,0.03,REAL,0.3015,2004.54,2006.49,0.0971,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:14:33.551158720+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773036600,27,2006.97,,,,,,,,,,,,,37.5,,3,96,,,,,DN,0.029,0.03,REAL,0.3015,2004.42,2006.49,0.1032,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:15:00.321818923+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773036600,0,84,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.39,,,84.01,83.98,-0.0302,DOWN,CL,0,0.99,0.3087,0.1546,3.0069,238.0463,338.0463,248,143,,,
2026-03-09T06:15:00.321934507+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773036600,0,67626.61,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.38,,,67631.18,67608.7,-0.0332,DOWN,CL,0,0.99,0.3056,0.1387,3.3172,238.3565,338.3565,248,143,,,
2026-03-09T06:15:00.321994828+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773036600,0,2007.29,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,2004.54,2006.82,0.1134,UP,CL,0.99,0,0.3087,0.0183,-0.6094,234.4299,334.4299,247,144,,,
2026-03-09T06:15:00.953131617+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773036600,0,67626.61,,,0.04,,,,,,,,0.04,,,,,,,,,,,0.41,,,67631.18,67608.7,-0.0332,DOWN,CL,0,0.99,0.2994,0.1451,3.0872,261.0514,361.0514,278,142,,,
2026-03-09T06:15:00.953265018+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773036600,0,2007.29,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,2004.42,2006.82,0.1196,UP,CL,0.99,0,0.3087,0.0183,-0.6094,257.3548,357.3548,277,143,,,
2026-03-09T06:15:00.953363487+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773036600,0,84,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.38,,,84,83.98,-0.0218,DOWN,CL,0,0.99,0.3087,0.1531,2.9045,260.8687,360.8687,278,142,,,
2026-03-09T06:15:10.463083672+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773036900,290,67627.45,0.51,0.5,0.01,702.5,260.3,50,49,0,0.5,0.49,0.01,260.3,702.5,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:15:10.463197344+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773036900,290,2007.23,0.49,0.48,0.01,379.5,26,48,51,0,0.52,0.51,0.01,26,379.5,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:15:10.463260539+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773036900,290,84.01,0.52,0.51,0.01,191,35.2,51,47,0,0.49,0.48,0.01,35.2,191,47,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:15:10.463323694+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773036900,290,1.35,0.5,0.49,0.01,7,5.9,49,50,0,0.51,0.5,0.01,5.9,7,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:15:10.786181808+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773036900,290,67619.17,0.51,0.5,0.01,30.5,713.7,50,49,0,0.5,0.49,0.01,713.7,30.5,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:15:10.786287618+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773036900,290,83.99,0.49,0.48,0.01,18.6,15,46,51,0,0.52,0.51,0.01,15,18.6,51,46,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:15:23.290032221+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773036900,277,1.35,0.49,0.48,0.01,37.5,19.4,48,51,0,0.52,0.51,0.01,19.4,37.5,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:16:45.912204586+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773036900,195,2007.28,0.52,0.51,0.01,26,10,51,48,0,0.49,0.48,0.01,10,26,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T06:19:31.948947359+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773036900,29,84.01,,,,,,,,,,,,,7,,36,62,,,,,DN,0.36,0.36,REAL,3.666,83.98,84.01,0.0266,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:19:33.035189093+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773036900,27,67613.1,,,,,,,,,,,,,237.4,,35,64,,,,,UP,0.349,0.35,REAL,3.4149,67608.69,67605.9,-0.0041,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:19:33.035303727+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773036900,27,1.36,,,,,,,,,,,,,811.9,,1,98,,,,,DN,0.01,0.01,REAL,0.096,1.35,1.36,0.1111,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:19:33.035372580+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773036900,27,84.02,,,,,,,,,,,,,7,,39,60,,,,,DN,0.37,0.39,REAL,3.5509,83.98,84.01,0.0265,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:19:33.035440242+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773036900,27,2005.1,,,,,,,,,,,,,23,,7,92,,,,,UP,0.069,0.07,REAL,0.6622,2006.72,2004.99,-0.0861,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:19:34.026161504+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773036900,26,1.36,,,,,,,,,,,,,794.9,,1,98,,,,,DN,0.01,0.01,REAL,0.0978,1.35,1.36,0.1127,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:19:34.026282506+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773036900,26,67613.1,,,,,,,,,,,,,102,,37,62,,,,,UP,0.36,0.37,REAL,3.5225,67608.69,67605.9,-0.0041,,,,,,,,,,,,,MAKER_FILL
2026-03-09T06:19:34.026349487+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773036900,26,2005.1,,,,,,,,,,,,,143.4,,5,93,,,,,UP,0.049,0.05,REAL,0.499,2006.72,2004.99,-0.0861,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T06:20:00.218746675+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773036900,0,67594.72,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.349,,,67608.69,67580.09,-0.0423,DOWN,CL,0,0.99,0.3087,0.1389,2.9472,243.7013,343.7013,250,144,,,
2026-03-09T06:20:00.218931514+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773036900,0,1.36,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1.35,1.36,0.0705,UP,CL,0.999,0,0.3088,0.0059,-0.0354,240.7186,340.7186,249,145,,,
2026-03-09T06:20:00.219020909+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773036900,0,83.97,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.37,,,83.98,83.94,-0.049,DOWN,CL,0,0.999,0.3088,0.1484,2.9076,243.6617,343.6617,250,144,,,
2026-03-09T06:20:00.219108400+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773036900,0,2004.97,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.069,,,2006.72,2004.35,-0.1179,DOWN,CL,0,0.99,0.3088,0.0385,0.4982,241.2523,341.2523,250,144,,,
2026-03-09T06:20:00.233364341+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773036900,0,83.97,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.36,,,83.98,83.94,-0.0488,DOWN,CL,0,0.999,0.3088,0.1382,3.1912,266.5377,366.5377,280,143,,,
2026-03-09T06:20:00.233519084+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773036900,0,1.36,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1.35,1.36,0.0716,UP,CL,0.999,0,0.3087,0.0061,-0.2369,263.1095,363.1095,279,144,,,
